sifrapu,lat,lon
64882,46.0655279,14.3124935
64890,46.0567098,14.4124502
64904,46.6515014,16.346664
64912,46.0879995,14.6447529
64920,45.7574587,15.0540644
64939,46.1499811,14.6239078
64947,46.1421044,14.5998131
64955,46.1387869,14.5913794
64963,46.171559,14.6058033
64971,46.1498482,14.5986865
64980,46.4340475,15.9501966
64998,46.5895108,15.0234929
65005,46.560284,15.0358873
65013,46.5036969,15.7556402
65021,46.5191642,15.7809804
65030,46.1012898,14.1409721
65048,46.1194046,14.1800877
65056,46.3436302,15.993978
65064,46.4080762,16.0130867
65072,46.6974022,15.9084228
65080,46.6747554,15.9900431
65099,46.6088264,15.9366949
65110,46.2977173,14.8105591
65129,46.8166278,16.2092684
65137,46.801822,16.0889763
65145,45.9532026,14.6587368
65153,45.9565565,14.6575508
65161,45.9627287,14.6578529
65170,46.4119995,15.8367938
65188,46.4973328,15.6450012
65196,46.4782598,15.6534773
65200,46.0228039,14.2925728
65218,46.1447934,15.0824515
65226,45.6056197,13.9459699
65234,45.9247468,14.046103
65242,46.0334583,14.0216377
65250,46.0021042,14.0276323
65269,45.9605774,14.5277807
65277,45.5670583,14.2444884
65285,45.5002954,14.2731733
65293,45.5243032,14.3282302
65307,45.6261438,14.2480408
65315,45.5240961,14.1434945
65323,45.5790752,14.1313174
65331,45.5603755,14.2509305
65340,45.9532256,14.8344098
65358,45.9395841,14.8047626
65366,45.5330732,13.658677
65374,45.5339726,13.6624711
65382,45.5298864,13.6578283
65390,46.4259399,14.0973276
65404,46.4407219,14.0384541
65412,46.4358839,14.0629004
65420,46.4318162,14.0683097
65439,46.4871636,15.9701348
65447,46.2218028,14.6084098
65455,46.2214422,14.6061684
65463,46.2574771,14.6036217
65471,46.2269439,14.6128902
65480,46.2063177,14.595937
65498,46.2138374,14.7586696
65501,46.0893279,13.6360305
65510,46.0533199,13.6149099
65528,46.3945408,15.7226676
65536,46.4056464,15.7948765
65544,46.2455933,13.582275
65552,46.6838891,16.391761
65560,45.6374087,14.8581042
65579,45.6305516,14.8707094
65587,45.6695276,14.8405829
65595,45.8206928,13.7500184
65609,46.2017457,14.5426537
65617,45.580762,13.7618722
65625,45.5556888,13.7945367
65633,45.5031197,13.8752817
65641,45.548059,13.7301877
65650,45.548059,13.7301877
65668,45.5093346,13.8003126
65676,45.5405045,13.7717523
65684,45.5822196,13.7973312
65692,45.5007802,13.7153279
65706,45.5463949,13.7317587
65714,45.5378586,13.7239602
65722,45.544109,13.7119174
65730,45.5080749,14.9105133
65749,46.0741406,15.5591712
65757,46.1027365,15.5189237
65765,46.250943,14.3514873
65773,46.2511085,14.3592003
65781,46.233285,14.3459214
65790,46.2352477,14.3594881
65803,46.266344,14.3877459
65811,46.2363047,14.3654652
65820,46.2378574,14.3682588
65838,46.2187764,14.3648639
65846,46.4607874,13.9377739
65854,46.4863582,13.7841886
65862,46.5631151,16.1366048
65870,46.0206048,15.4750692
65889,45.9998905,15.4751709
65897,46.035405,15.5405247
65900,45.843287,15.4233812
65919,45.9424234,15.4798062
65927,45.8626728,15.4632247
65935,45.9292758,15.3802199
65943,45.9600582,15.4942724
65951,46.6389261,15.6137513
65960,46.8320144,16.0813381
65978,46.1528864,15.2368106
65986,46.1248151,15.1937083
65994,46.5721383,15.8321311
66001,46.5755275,15.876028
66010,46.608529,15.7837028
66028,46.5440273,15.814259
66036,46.556034,16.4601278
66044,46.6516758,16.3429113
66052,46.0424556,14.8438794
66060,46.0008473,14.9882226
66079,46.0622566,14.8178702
66087,46.0564386,14.8325697
66095,46.0550066,14.50995
66109,46.0542452,14.5006845
66117,46.0466991,14.5170155
66125,46.0420803,14.50918
66133,46.0484877,14.4998563
66141,46.0558775,14.5256737
66150,45.5480485,13.7295162
66168,46.0531424,14.5126446
66176,46.0339347,14.50419
66184,46.0376589,14.493455
66192,46.0338616,14.5222574
66206,46.0417209,14.5009787
66214,46.0873748,14.5120146
66222,46.1053047,14.5338134
66230,46.0683033,14.5138432
66249,46.0641104,14.519734
66257,46.069699,14.5061413
66265,46.0789728,14.5081959
66273,46.0617262,14.5178051
66281,46.0517535,14.5315451
66290,46.0715409,14.5378952
66303,46.0550207,14.5873699
66311,46.0593864,14.5329301
66320,46.0355059,14.5992775
66338,46.0618236,14.614992
66346,46.0493751,14.5464947
66354,46.0655367,14.5817296
66362,46.052406,14.5545569
66370,46.072667,14.5448325
66389,46.0522474,14.5611784
66397,46.0545005,14.5447495
66400,46.1245359,14.4786654
66419,46.097663,14.4655472
66427,46.096639,14.466537
66435,46.0646487,14.497472
66443,46.0750022,14.478193
66451,46.0678879,14.489195
66460,46.0733235,14.4880716
66478,46.1088573,14.4631087
66486,46.0739413,14.4688737
66494,46.0802747,14.4778197
66508,46.0783227,14.4672916
66516,46.0791229,14.5153693
66524,46.0443114,14.4554733
66532,46.0433101,14.4718119
66540,46.0397468,14.4850798
66559,46.34327,14.8339464
66567,46.515724,16.1942966
66575,46.5257682,16.054381
66583,46.5201351,16.1510542
66591,46.5087835,16.2235322
66613,45.9162557,14.2285415
66621,45.909337,14.2021273
66630,45.9855356,14.1748724
66648,45.7128946,14.4721732
66656,45.7005256,14.5909134
66664,46.5407447,15.3875504
66672,46.3556532,14.7458623
66680,46.1689013,14.6865377
66699,46.3484717,15.7351109
66702,46.5608674,15.6394964
66710,46.5629892,15.6448164
66729,46.5644379,15.6515899
66737,46.5612776,15.6396897
66745,46.5640379,15.6549119
66753,46.5351534,15.6669365
66761,46.5546503,15.6458812
66770,46.5550635,15.6422393
66788,46.5504707,15.639589
66796,46.5452676,15.6446306
66800,46.5574352,15.6271816
66818,46.5558451,15.6717731
66826,46.5479566,15.6699765
66834,46.5350444,15.6730787
66842,46.5565272,15.5784882
66850,46.5366757,15.6188996
66869,46.572328,15.6167834
66877,46.5484891,15.6577262
66885,46.5547842,15.7009246
66893,46.5361488,15.6299885
66907,46.540359,15.6243914
66915,46.3952015,15.9323038
66923,46.1329969,14.4100284
66931,46.1405229,14.4330554
66940,46.1682327,14.4311364
66958,46.1452208,14.4066907
66966,46.1673665,14.5712886
66974,45.6543843,15.3150639
66982,45.6108027,15.2571182
66990,46.5188259,14.8536481
67008,46.4991475,15.7023928
67016,45.8913441,13.6047452
67024,45.8642566,15.0929645
67032,46.4475917,15.1917842
67040,46.1384263,14.7459552
67059,46.7321101,16.26868
67067,46.6769968,16.2771055
67075,46.7448663,16.3066915
67083,46.3355279,14.956468
67091,46.656074,16.1797069
67105,46.6608599,16.1562474
67113,46.6572164,16.1579846
67121,46.6541161,16.1688358
67130,46.6541161,16.1688358
67148,46.6081472,15.1628758
67156,46.2721689,14.3186568
67164,46.3158148,14.9460977
67172,45.8638322,13.7834355
67180,46.0500327,13.7934501
67199,45.9695191,13.6488701
67202,45.9318518,13.7432458
67210,45.8869445,13.7384723
67229,45.8891969,13.6723936
67237,45.9573179,13.6452887
67245,45.951606,13.6461562
67253,45.811634,15.2566601
67261,45.8369714,15.2143935
67270,45.8631565,15.2307121
67288,45.782577,15.08108
67296,45.8162325,15.1578123
67300,45.7947464,15.1637902
67318,45.770712,15.2104755
67326,45.8072618,15.1644492
67334,45.7987349,15.1711891
67342,46.5875176,16.2759451
67350,46.4583499,16.2140355
67369,46.410271,16.1521103
67377,46.3962538,16.2646392
67385,46.4851651,16.0774236
67393,46.4190786,16.1106173
67407,46.4617268,16.1546307
67415,46.6287533,15.6984371
67423,46.6097495,15.6751509
67431,46.6278947,15.7363789
67440,45.5273724,13.5682983
67458,45.5255249,13.5717278
67466,45.4763554,13.6285161
67474,45.5062051,13.6081176
67482,45.683826,14.1941686
67490,45.6652684,14.1265357
67504,46.1574272,15.5969451
67512,46.3357092,15.8805657
67520,46.5927403,15.3186177
67539,46.2580205,15.1084658
67547,45.7732724,14.2129033
67555,45.7314633,14.1829308
67563,45.7749591,14.2109851
67571,46.2366501,15.0921611
67580,46.3038573,14.4210944
67598,46.5474876,14.9219257
67601,46.4164049,15.8728029
67610,46.4289377,15.8778595
67628,46.4139514,15.8619661
67636,46.4200249,15.8667779
67644,46.7018641,16.157212
67652,46.4534636,15.6389315
67660,46.4535542,15.6786112
67679,46.0650447,15.1820708
67687,46.6184078,16.0362119
67695,46.6423165,16.0380407
67709,46.6149282,15.2203243
67717,46.3615463,14.1617739
67725,46.3469175,14.1748233
67733,46.3058049,14.20718
67741,46.5398037,14.9615899
67750,46.5433087,14.9708131
67768,46.5187754,16.286406
67776,45.7413042,14.7270782
67784,46.5346099,15.2678407
67792,46.2321569,15.6378272
67806,46.2417699,15.624656
67814,46.8017618,16.0369305
67822,46.2355128,15.7048143
67830,46.5389268,15.5085927
67849,46.5505402,15.4893564
67857,45.6523274,15.183801
67865,46.009504,15.3036854
67873,45.9580456,15.1938973
67881,46.0130245,15.1707257
67890,46.0099112,15.2831114
67903,45.9909306,15.3917746
67911,45.9905794,15.1851523
67920,45.7604784,13.8292018
67938,45.7059222,13.8685841
67946,46.504058,15.0780971
67954,46.4937257,15.1082139
67962,46.4718949,15.0871898
67970,46.5064051,15.0847534
67989,46.3958553,15.5660191
67997,46.4133866,15.6363045
68004,46.3117823,15.5810946
68012,46.317786,15.6678234
68020,46.3727939,15.6145532
68039,46.3487257,15.5934367
68047,46.3872772,15.4493557
68055,46.4459443,15.5372053
68063,46.386455,15.5166811
68071,46.3419177,15.4223319
68080,46.338165,15.4199388
68098,46.3016767,15.4983422
68101,45.762843,14.634623
68110,46.4659818,15.7685118
68128,46.6482,15.8426433
68136,46.5683208,16.0170604
68144,46.8224739,16.2768177
68152,45.9280054,13.639145
68160,46.2488071,14.4189242
68179,46.6781173,15.6562003
68187,46.6980766,15.7404032
68195,45.8446383,15.3407108
68209,46.2720889,15.3924282
68217,46.2205839,15.3960043
68225,46.1878043,15.4276751
68233,46.2522416,15.4436464
68241,46.1013891,15.407595
68250,46.2078553,15.3902447
68268,45.9060162,15.2887403
68276,46.1679432,14.306313
68284,46.1700148,14.327779
68292,46.1702386,14.2998594
68306,45.9792647,14.5754428
68314,46.2322167,15.5163789
68322,46.3314335,15.0362148
68335,46.3782836,15.0461378
68345,46.3782836,15.0461378
68357,46.2218159,15.3093216
68365,46.6556194,16.0934409
68373,46.1524258,13.7443047
68381,46.2135431,13.9718333
68390,46.1793122,13.7338969
68403,46.1562979,15.0544484
68411,46.1606393,15.0532646
68420,46.1481404,15.044636
68438,45.9518799,15.0609294
68446,45.9440561,15.1412005
68454,45.9754195,15.0888377
68462,45.9107811,15.0076684
68470,45.9352503,14.9052708
68489,46.133945,14.5623619
68497,46.3569511,14.2919465
68500,46.3647856,14.3118055
68519,46.3408437,14.2950496
68527,46.6248097,16.314094
68535,46.3641096,15.1276362
68543,46.3630355,15.1219076
68551,46.3643545,15.1141048
68560,46.3606596,15.1131236
68578,46.355303,15.129598
68586,46.3599099,15.1099151
68594,46.5745142,16.3429145
68608,45.832762,14.6349137
68616,46.369311,15.9021061
68624,45.8400441,13.9610919
68632,45.8411164,13.9610248
68640,46.3833346,15.2971886
68659,46.1856546,14.4951271
68667,46.3289483,15.3154414
68675,46.2906044,15.3056584
68683,46.2430373,14.9490398
68691,45.9621433,14.2963715
68705,46.0169774,14.414245
68713,46.6000232,15.1648387
68721,46.139098,14.9871581
68730,46.1337982,15.0008614
68748,46.1548736,14.9305795
68756,46.3744842,15.3893996
68764,46.2313925,15.1534915
68772,46.2541508,15.1646248
68780,46.2448182,15.1882525
68799,46.257114,15.1133384
68810,46.2244188,14.1646173
68829,46.2717771,15.8059199
68837,46.0451522,14.1075232
68845,46.3987797,14.1458433
68853,45.7731663,14.8628096
68861,45.8309633,14.9326079
68870,46.2339877,15.2582998
68888,45.5743175,15.1925678
68896,46.1496513,14.5991702
68900,46.6767099,15.9910846
68918,46.1417288,15.0844894
68926,46.0029454,14.0278459
68934,46.2191286,14.6111646
68942,45.6360702,14.8610861
68950,46.2512131,14.3511418
68969,45.9599281,15.4910805
68977,46.5665397,16.4517469
68985,46.0446517,14.4922048
68993,46.071377,14.5190704
69000,46.5650908,15.6432695
69019,46.5418274,15.6209726
69027,46.5394068,15.6132897
69035,46.654141,16.1686833
69043,45.9516002,13.6461921
69051,45.7927914,15.1589057
69060,46.4098,16.1465648
69078,45.5158462,13.5832002
69086,45.5349394,13.6072282
69094,45.8239053,14.2397551
69108,46.4217341,15.8717075
69116,46.3462165,14.1758012
69124,46.5406933,14.9644188
69132,46.2335737,15.6408692
69140,46.0105301,15.3068936
69159,46.5040703,15.0777667
69167,46.3928578,15.5706775
69183,46.1702386,14.2998594
69195,46.1857188,13.7319838
69205,46.363627,15.1164369
69213,46.1326326,14.9993559
69221,46.2541508,15.1646248
69230,46.2507283,15.1671194
69248,45.9072556,15.591376
69256,46.2308808,15.2584009
69264,46.2333002,15.2653101
69272,46.232456,15.2644487
69280,45.5658814,15.1890545
69299,46.001283,14.0188582
69302,45.9395841,14.8047626
69310,46.4356308,14.060611
69329,46.2209748,14.6116702
69337,45.6409009,14.8633128
69345,45.5483109,13.7323541
69353,45.5463949,13.7317587
69361,46.2424326,14.3552129
69370,46.564768,16.4476056
69388,46.0626369,14.8191685
69396,46.0508868,14.502298
69400,46.0535779,14.510519
69418,46.0429955,14.4804936
69426,46.0552255,14.5321657
69434,46.097663,14.4655472
69442,46.0695733,14.49564
69450,46.075465,14.5171427
69469,46.0645401,14.5113943
69477,46.5224083,16.1944848
69485,46.5612176,15.6482743
69493,46.5494052,15.6443519
69507,46.5605685,15.6410398
69515,46.6636804,16.1652929
69523,46.6604626,16.1525229
69531,45.9573413,13.6453037
69540,45.8075323,15.1644257
69558,46.410447,16.1542486
69566,45.5162981,13.5845771
69574,45.528319,13.5682895
69582,46.5409292,14.957242
69590,46.5435156,15.5099477
69604,46.1697194,14.3024491
69612,46.1793122,13.7338969
69620,46.1575238,15.0556044
69639,46.0601293,14.5372614
69647,45.890896,13.9026351
69663,45.5433683,13.7274068
69671,46.2351762,15.2568568
69680,46.2341652,15.259248
69698,46.2331366,15.2649638
69701,46.2364831,15.2335845
69710,46.2306874,15.2629897
69728,46.236352,15.2333679
69736,46.1384691,14.6011018
69744,45.5387458,13.6620692
69760,46.432774,14.064104
69779,45.6409009,14.8633128
69787,45.5492835,13.7319423
69795,45.5477076,13.7323076
69809,46.2428344,14.3555417
69817,46.2428344,14.3555417
69825,46.2838867,14.3000903
69833,46.2505847,14.3488123
69841,46.2428344,14.3555417
69855,46.2428344,14.3555417
69868,45.9452508,15.4860531
69876,46.0456393,14.518878
69884,46.0390059,14.5134921
69892,46.0501503,14.5132773
69906,46.0486801,14.496975
69914,46.0467763,14.5038577
69922,46.0484233,14.5034693
69930,46.0489501,14.5167849
69949,46.0484786,14.5179236
69957,46.0472721,14.5162895
69965,46.0488867,14.5228009
69973,46.0464401,14.4999472
69981,46.0645185,14.5813665
69990,46.0398201,14.5131888
70009,46.4217205,15.8657689
70017,46.1358387,14.6018083
70025,46.080773,14.4917224
70033,46.0694922,14.5120301
70041,46.067534,14.5142744
70050,46.0732119,14.5133653
70076,46.0616881,14.5325257
70084,46.0528939,14.5586915
70092,46.0816821,14.4913368
70106,46.0435036,14.5099798
70114,46.5546503,15.6458812
70122,46.5620878,15.6552174
70130,46.5494498,15.6442756
70149,46.5630347,15.6464882
70157,46.5603562,15.6356673
70165,46.5630069,15.6443372
70173,46.5632697,15.6454949
70181,46.525561,15.6717357
70190,46.5546503,15.6458812
70203,46.5546503,15.6458812
70211,46.5473336,15.6429914
70225,46.5546503,15.6458812
70238,46.5473266,15.6430268
70246,46.5688951,15.6353603
70254,46.5539252,15.6243422
70265,45.6473994,15.3176752
70270,46.6503221,16.1898464
70289,46.6633862,16.1850019
70297,46.6604626,16.1525229
70319,45.9576812,13.6429821
70325,45.9549755,13.6493044
70335,45.9553557,13.6433299
70343,45.7946897,15.1591167
70351,45.8334161,15.1924535
70360,45.806721,15.1647481
70378,45.8010824,15.1710089
70386,45.5142898,13.5908455
70408,45.7740522,14.2071952
70416,45.7705296,14.2110042
70424,46.4265407,15.8702574
70432,46.6433243,16.0390852
70440,46.3425625,14.1721562
70459,46.3447716,14.1724524
70467,46.5448323,14.9660445
70475,46.2221832,15.6442836
70485,46.0129508,15.2979868
70491,45.7059676,13.8666419
70505,46.5065903,15.0765733
70513,46.2166576,15.4103224
70521,46.1751229,14.3304603
70530,46.1697194,14.3024491
70548,46.2205619,15.3154297
70556,46.1464531,15.0464306
70564,46.361906,15.1135733
70572,46.0546471,14.5111594
70580,46.1331411,14.9952172
70599,46.5352435,15.6569709
70602,46.3709908,14.1103672
70615,45.548059,13.7301877
70629,46.0487066,14.5167247
70637,46.066584,14.5173396
70645,46.0748573,14.5153029
70655,45.8010824,15.1710089
70661,46.0503754,14.4958172
70670,46.075465,14.5171427
70688,46.0467576,14.5066465
70696,46.0501345,14.4966055
70700,46.0525476,14.5049077
70718,46.0496584,14.5038818
70726,46.04644,14.500083
70734,46.0517104,14.5110878
70742,46.0493591,14.4745875
70750,46.0467012,14.4987321
70769,46.0397722,14.4877622
70777,46.0506967,14.5117493
70785,46.045913,14.5039385
70793,46.0519833,14.4689706
70807,46.0467251,14.4986156
70815,46.0469321,14.4976045
70823,46.0742299,14.5136667
70831,46.0508789,14.5181144
70840,46.0506669,14.5328183
70858,46.0737809,14.5153119
70866,46.0458078,14.4905758
70874,46.0519833,14.4689706
70882,46.0455893,14.4957638
70890,46.0427783,14.489338
70904,46.5595165,15.6434933
70915,45.942261,13.6395425
70920,45.5173817,13.5768099
70939,45.8873654,13.9082457
70947,45.90279,15.5925562
70955,46.2270771,15.2644467
70963,45.794316,14.3626656
70971,45.5699027,15.1928498
70980,46.1377739,14.5904518
70998,46.675815,15.9920377
71005,46.1395391,15.0902167
71013,46.000987,14.0185159
71021,45.5626595,14.2504366
71030,46.432876,14.0580646
71048,46.2207364,14.6069256
71056,45.6337058,14.8630158
71064,45.5472168,13.7312209
71072,46.2391686,14.3560834
71080,45.9575809,15.492337
71099,46.5682487,16.4501863
71102,46.0435788,14.5020938
71110,46.0546638,14.5328753
71129,46.0678846,14.4914727
71137,46.5189513,16.195352
71145,45.9163025,14.2285354
71153,46.6601812,16.1670228
71161,46.3158148,14.9460977
71170,45.9605131,13.6436804
71188,45.8035851,15.1708261
71196,46.4077007,16.1508966
71200,45.7759342,14.2146918
71218,46.4186518,15.8679958
71226,46.0650447,15.1820708
71234,46.6148996,15.2206911
71242,46.3405533,14.175808
71250,46.5433087,14.9708131
71269,45.7414305,14.7280582
71277,46.229682,15.6376984
71285,46.0070027,15.3154337
71293,45.7067522,13.8696609
71307,46.508369,15.0777186
71315,46.33797,15.4192843
71323,46.2181052,15.3960859
71331,46.1684118,14.3193034
71340,46.1842734,13.7337164
71358,46.1483436,15.0440762
71366,45.9107811,15.0076684
71374,46.3642148,14.3108604
71382,46.3618007,15.1115307
71390,45.9630388,14.2950048
71404,46.132554,14.9995982
71412,46.2531715,15.1634914
71420,46.2299125,15.2656352
71447,45.5742059,15.1907545
71455,46.6776591,15.9905199
71463,46.4327001,14.0628352
71471,45.6372119,14.8582985
71480,45.548259,13.7351503
71495,45.548059,13.7301877
71501,45.548059,13.7301877
71510,46.2456006,14.3557831
71528,45.9634821,15.4863712
71544,46.5614904,16.4548086
71560,46.074409,14.4827057
71579,46.5111857,15.0738916
71587,46.0616214,14.4977413
71595,46.2726769,14.3801474
71609,46.0341023,14.521567
71617,46.0697436,14.5136454
71633,46.0643099,14.5148835
71650,46.0435007,14.4532329
71668,46.0390698,14.4937639
71676,46.5630605,15.6509548
71684,46.0422295,14.5009503
71692,46.6583712,16.165638
71706,45.9605131,13.6436804
71714,45.8028842,15.1604608
71722,46.4086135,16.1508566
71730,45.7773638,14.2164674
71749,46.4197227,15.8715427
71765,46.3423215,14.1729872
71773,46.5442447,14.9629286
71781,46.2380011,15.635098
71790,45.7077877,13.8721991
71803,46.3929721,15.5705121
71811,46.2166358,15.394373
71820,46.1696587,14.3028384
71838,46.150242,15.0441166
71846,45.9091002,15.0069305
71854,46.3595174,15.1158903
71862,46.2501898,15.166935
71870,46.0746636,14.5395006
71889,46.0411227,14.4879938
71897,45.9145188,14.2154833
71900,46.0380887,14.4734279
71919,46.4774826,15.6487284
71927,46.1673674,14.4360691
71935,45.799604,15.1723973
71943,46.2342836,14.3443805
71951,46.578825,16.1604623
71960,45.9499397,14.7396075
71975,46.1357218,14.7444352
71986,45.7055181,13.8584948
72036,46.4065444,16.1503259
72044,46.0569465,14.5057515
72052,46.4202816,15.8761299
72060,46.0501882,14.4999565
72079,46.5590888,15.6424264
72087,46.0503416,14.5023857
72109,46.0695697,14.5042498
72117,46.0598243,14.4957163
72125,46.5635228,15.6394838
72133,46.5546503,15.6458812
72141,45.9556247,13.6401582
72150,45.5061026,13.6085532
72168,46.4173285,15.8748868
72176,46.5402686,14.9570887
72184,45.7059846,13.8693663
72192,46.3569173,15.1155967
72206,46.1336645,15.001491
72222,45.8067291,15.1628927
72230,46.3383853,15.4188978
72249,45.9074478,15.5934753
72257,45.5356497,13.6629559
72265,46.2321534,15.2665755
72290,46.5171621,16.1992313
72303,46.3945184,15.5664142
72311,46.1699487,14.3016951
72320,46.1803947,13.7341441
72346,46.2514019,14.364044
72354,46.507046,15.0814414
72362,46.3642148,14.3108604
72370,45.9736505,14.2949406
72419,46.5415786,14.9635027
72427,46.5468788,14.9197479
72435,46.3911478,15.5680032
72451,46.0564386,14.8325697
72460,46.3801321,15.0472843
72478,45.9611116,14.2946579
72486,46.6423165,16.0380407
72495,46.5546503,15.6458812
72508,46.7407721,16.0898932
72516,46.3696591,15.3918526
72524,46.1452208,14.4066907
72532,46.0055672,15.3159553
72567,46.0662751,15.1820963
72575,45.9520424,15.4864739
72583,46.4252606,15.8689725
72591,46.0569465,14.5057515
72605,45.9072291,15.6041589
72613,46.0592305,14.8266015
72621,46.4332563,14.0496191
72635,45.5445557,13.6860179
72656,45.9974662,13.5270875
72664,45.8879985,13.9077508
72672,45.8912743,13.9021146
72680,45.8912743,13.9021146
72699,46.2535124,15.1632037
72702,46.2463191,14.9519099
72710,46.2333568,15.2691808
72753,46.1528365,15.0471022
72761,46.1504905,15.0436689
72770,46.3375265,15.4175662
72788,45.7947428,15.1545494
72796,46.2535124,15.1632037
72800,45.6372119,14.8582985
72818,45.8010824,15.1710089
72826,46.1051342,14.5940347
72834,46.0592305,14.8266015
72842,45.5433659,13.7283375
72850,46.4367047,14.0526057
72877,46.1546536,15.2324566
72885,45.8843506,13.9130565
72907,46.541616,14.9565544
72915,46.3925466,15.5627917
72923,46.1845269,14.4962979
72931,45.8334161,15.1924535
72940,46.54993,15.6358801
72958,46.6146071,15.2239426
72974,45.9119182,13.6354244
72982,46.5102172,15.0800946
72990,46.1394079,14.4103825
73008,46.1339097,15.0019443
73016,46.5936289,15.0421525
73024,46.062171,14.5090802
73032,46.3339082,15.2240847
73040,46.0551868,14.5110847
73067,46.3932322,15.5728286
73075,46.0528566,14.5928105
73083,45.5721816,14.2373337
73091,46.6644947,16.1696405
73105,46.1485536,15.0851781
73113,45.6408372,14.858044
73121,45.844917,15.3392259
73130,46.525561,15.6717357
73148,46.0516138,14.4876958
73156,46.2524616,14.3512439
73164,45.5354334,13.6592197
73172,46.0020642,14.5558185
73180,46.2332317,15.2655546
73199,46.2501434,14.3494414
73202,45.5288684,13.5698412
73210,46.5651975,16.4507141
73229,46.5592951,15.6406867
73237,46.0528138,14.5082216
75000,45.8885309,13.9028762
75019,46.6060116,16.2354595
75027,46.3687814,14.1097395
75035,46.272862,13.9514899
75043,45.9154845,14.3661041
75051,46.338281,13.5522291
75060,45.9974662,13.5270875
75078,46.0247183,14.4212037
75086,45.9037348,15.592343
75094,46.6542085,16.0939122
75108,46.2294211,15.2619059
75116,46.2532469,14.4873125
75124,45.7938228,14.3610685
75132,46.1286521,13.9888709
75140,46.5690526,16.2932327
75159,46.4702108,14.8504308
75167,45.5707701,15.1928651
75175,46.4907087,15.8757917
75183,45.6820504,13.9672858
75191,45.8482818,14.6948864
75205,46.0532434,14.4184342
75213,46.0886582,14.6406301
75221,46.1378724,14.5927402
75230,46.4340465,15.9513937
75248,46.5893254,15.0244152
75256,46.5007078,15.7549789
75264,46.1058371,14.1384431
75272,46.4083127,16.0132871
75280,46.6773804,15.9902601
75299,46.2958068,14.8051452
75302,46.8037701,16.2192128
75310,45.9568635,14.6529448
75329,46.8218436,16.281312
75337,46.1457428,15.0815915
75345,45.6070321,13.9431163
75353,46.0008912,14.0211689
75361,45.9594889,14.5278816
75370,45.5638933,14.2447853
75388,45.9385633,14.804002
75396,45.5370546,13.6589197
75400,46.4319811,14.0629742
75418,46.4852314,15.9673707
75426,46.2263858,14.6118151
75434,46.0853943,13.6345501
75442,46.4058068,15.7953707
75450,46.2475642,13.5791703
75469,46.6866993,16.3909349
75477,45.6431113,14.8550093
75485,45.8171506,13.7463948
75493,45.5490231,13.7297701
75507,46.0715854,15.5560109
75515,46.2431349,14.3557415
75523,46.4853676,13.7848126
75531,45.9665825,15.4853397
75540,46.6375885,15.6101475
75558,46.8351568,16.0782717
75566,46.1540221,15.235297
75574,46.5758981,15.8305068
75582,46.563711,16.4528493
75590,46.0568175,14.8315234
75604,46.0499335,14.5067506
75612,46.3434109,14.8339824
75620,46.5176528,16.1949459
75639,45.9176752,14.2226476
75647,45.7168842,14.4694447
75655,45.7006213,14.5914619
75663,46.3564041,14.7441566
75671,46.1697493,14.6919736
75680,46.3492183,15.736161
75698,46.5625475,15.6499776
75701,46.1404316,14.4147329
75710,46.1649498,14.5714636
75728,45.6503165,15.3174127
75736,46.5211588,14.8525517
75744,45.8920406,13.6062179
75752,46.4444407,15.1976227
75760,46.1361394,14.7440239
75779,46.6851335,16.2165707
75787,46.3405884,14.9651944
75795,46.6627326,16.163722
75809,46.6090785,15.1633637
75817,46.276319,14.3153353
75825,46.3208182,14.9499426
75833,45.957169,13.6488109
75841,45.9309501,13.640778
75850,45.8052949,15.1633681
75868,46.5872947,16.2767026
75876,46.4072027,16.1472411
75884,45.5292672,14.6989568
75892,46.6077828,15.6755804
75906,45.5287349,13.5682064
75914,45.6826665,14.1965778
75922,46.1565185,15.5970865
75930,46.5897171,15.3289045
75949,45.7754308,14.2139857
75957,46.3017524,14.4217093
75965,46.4195663,15.8717954
75973,46.7047789,16.1541102
75981,46.4521974,15.6793663
75990,46.0662751,15.1820963
76007,46.6413308,16.0432568
76015,46.6145074,15.2245651
76023,46.3437319,14.1718121
76031,46.5441853,14.962997
76040,45.7404311,14.7259271
76058,46.8054206,16.0360384
76066,46.2327461,15.6388649
76074,46.2305456,15.6975253
76082,46.5387678,15.5149597
76090,45.6518844,15.1803764
76104,46.0056937,15.3155628
76112,45.7090839,13.8733547
76120,46.5101209,15.077594
76139,46.392912,15.5741946
76147,46.3370246,15.4216382
76155,46.4661959,15.7674003
76163,46.5709785,16.0231294
76171,46.2436291,14.4172305
76180,46.6785568,15.6534947
76198,45.8439639,15.3389627
76201,46.2172659,15.3935771
76210,45.9084916,15.2877211
76228,46.16477,14.3068329
76236,45.9837836,14.5760664
76244,46.2290562,15.5198819
76252,46.3293563,15.0329409
76260,46.3776865,15.0459923
76279,46.2221025,15.3205824
76287,46.1825143,13.7318113
76295,46.1562525,15.0544078
76309,45.9077894,15.0078214
76317,46.3635091,14.3087236
76325,46.6248778,16.3168435
76333,46.3590304,15.1152817
76341,45.8336441,14.6366124
76350,46.3688509,15.9022815
76368,45.845509,13.9616561
76376,46.3812526,15.2943829
76384,46.1870521,14.4912886
76392,46.2897817,15.303849
76406,45.9659976,14.2983166
76414,46.6003071,15.1644493
76422,46.1344284,14.9964
76430,46.3906576,16.0494846
76449,46.3696514,15.3908421
